,3,4,4.5,root,6
,3,4,4.5,0 0 coordinates,1
,3,4,4.5,0 1 coordinates,1
,3,4,4.5,0 2 coordinates,1
,3,4,4.5,0 3 coordinates,1
,3,4,4.5,0 4 coordinates,1
,3,4,4.5,0 5 coordinates,1
,3,4,4.5,0 6 coordinates,1
,3,4,4.5,0 7 coordinates,1
,3,4,4.5,0 8 coordinates,1
,3,4,4.5,0 9 coordinates,1
,3,4,4.5,0 10 coordinates,1
,3,4,4.5,0 11 coordinates,1
,3,4,4.5,0 12 coordinates,1
,3,4,4.5,0 13 coordinates,1
,3,4,4.5,0 14 coordinates,1
,3,4,4.5,0 15 coordinates,1
,3,4,4.5,0 16 coordinates,1
,3,4,4.5,0 17 coordinates,1
,3,4,4.5,0 18 coordinates,1
,3,4,4.5,0 19 coordinates,1
,3,4,4.5,3 0 coordinates,1
,3,4,4.5,3 1 coordinates,1
,3,4,4.5,3 2 coordinates,1
,3,4,4.5,3 3 coordinates,1
,3,4,4.5,3 4 coordinates,1
,3,4,4.5,3 5 coordinates,1
,3,4,4.5,3 6 coordinates,1
,3,4,4.5,3 7 coordinates,1
,3,4,4.5,3 8 coordinates,1
,3,4,4.5,3 9 coordinates,1
,3,4,4.5,3 10 coordinates,1
,3,4,4.5,3 11 coordinates,1
,3,4,4.5,3 12 coordinates,1
,3,4,4.5,3 13 coordinates,1
,3,4,4.5,3 14 coordinates,1
,3,4,4.5,3 15 coordinates,1
,3,4,4.5,3 16 coordinates,1
,3,4,4.5,3 17 coordinates,1
,3,4,4.5,3 18 coordinates,1
,3,4,4.5,3 19 coordinates,1
,3,4,4.5,7 0 coordinates,1
,3,4,4.5,7 1 coordinates,1
,3,4,4.5,7 2 coordinates,1
,3,4,4.5,7 3 coordinates,1
,3,4,4.5,7 4 coordinates,1
,3,4,4.5,7 5 coordinates,1
,3,4,4.5,7 6 coordinates,1
,3,4,4.5,7 7 coordinates,1
,3,4,4.5,7 8 coordinates,1
,3,4,4.5,7 9 coordinates,1
,3,4,4.5,7 10 coordinates,1
,3,4,4.5,7 11 coordinates,1
,3,4,4.5,7 12 coordinates,1
,3,4,4.5,7 13 coordinates,1
,3,4,4.5,7 14 coordinates,1
,3,4,4.5,7 15 coordinates,1
,3,4,4.5,7 16 coordinates,1
,3,4,4.5,7 17 coordinates,1
,3,4,4.5,7 18 coordinates,1
,3,4,4.5,7 19 coordinates,0
,3,4,4.5,1 0 coordinates,1
,3,4,4.5,1 1 coordinates,1
,3,4,4.5,1 2 coordinates,1
,3,4,4.5,1 3 coordinates,1
,3,4,4.5,1 4 coordinates,1
,3,4,4.5,1 5 coordinates,1
,3,4,4.5,1 6 coordinates,1
,3,4,4.5,1 7 coordinates,1
,3,4,4.5,1 8 coordinates,1
,3,4,4.5,1 9 coordinates,1
,3,4,4.5,1 10 coordinates,1
,3,4,4.5,1 11 coordinates,1
,3,4,4.5,1 12 coordinates,1
,3,4,4.5,1 13 coordinates,1
,3,4,4.5,1 14 coordinates,1
,3,4,4.5,1 15 coordinates,1
,3,4,4.5,1 16 coordinates,1
,3,4,4.5,1 17 coordinates,1
,3,4,4.5,1 18 coordinates,1
,3,4,4.5,1 19 coordinates,2
,3,4,4.5,2 0 coordinates,1
,3,4,4.5,2 1 coordinates,1
,3,4,4.5,2 2 coordinates,1
,3,4,4.5,2 3 coordinates,1
,3,4,4.5,2 4 coordinates,1
,3,4,4.5,2 5 coordinates,1
,3,4,4.5,2 6 coordinates,1
,3,4,4.5,2 7 coordinates,1
,3,4,4.5,2 8 coordinates,1
,3,4,4.5,2 9 coordinates,1
,3,4,4.5,2 10 coordinates,1
,3,4,4.5,2 11 coordinates,1
,3,4,4.5,2 12 coordinates,1
,3,4,4.5,2 13 coordinates,1
,3,4,4.5,2 14 coordinates,1
,3,4,4.5,2 15 coordinates,1
,3,4,4.5,2 16 coordinates,1
,3,4,4.5,2 17 coordinates,1
,3,4,4.5,2 18 coordinates,1
,3,4,4.5,2 19 coordinates,3
,3,4,4.5,8 0 coordinates,1
,3,4,4.5,8 1 coordinates,1
,3,4,4.5,8 2 coordinates,1
,3,4,4.5,8 3 coordinates,1
,3,4,4.5,8 4 coordinates,1
,3,4,4.5,8 5 coordinates,1
,3,4,4.5,8 6 coordinates,1
,3,4,4.5,8 7 coordinates,1
,3,4,4.5,8 8 coordinates,1
,3,4,4.5,8 9 coordinates,1
,3,4,4.5,8 10 coordinates,1
,3,4,4.5,8 11 coordinates,1
,3,4,4.5,8 12 coordinates,1
,3,4,4.5,8 13 coordinates,1
,3,4,4.5,8 14 coordinates,1
,3,4,4.5,8 15 coordinates,1
,3,4,4.5,8 16 coordinates,1
,3,4,4.5,8 17 coordinates,1
,3,4,4.5,8 18 coordinates,1
,3,4,4.5,8 19 coordinates,1
,3,4,4.5,17 0 coordinates,1
,3,4,4.5,17 1 coordinates,1
,3,4,4.5,17 2 coordinates,1
,3,4,4.5,17 3 coordinates,1
,3,4,4.5,17 4 coordinates,1
,3,4,4.5,17 5 coordinates,1
,3,4,4.5,17 6 coordinates,1
,3,4,4.5,17 7 coordinates,1
,3,4,4.5,17 8 coordinates,1
,3,4,4.5,17 9 coordinates,1
,3,4,4.5,17 10 coordinates,1
,3,4,4.5,17 11 coordinates,1
,3,4,4.5,17 12 coordinates,1
,3,4,4.5,17 13 coordinates,1
,3,4,4.5,17 14 coordinates,1
,3,4,4.5,17 15 coordinates,1
,3,4,4.5,17 16 coordinates,1
,3,4,4.5,17 17 coordinates,1
,3,4,4.5,17 18 coordinates,1
,3,4,4.5,17 19 coordinates,1
,3,4,4.5,19 0 coordinates,1
,3,4,4.5,19 1 coordinates,1
,3,4,4.5,19 2 coordinates,1
,3,4,4.5,19 3 coordinates,1
,3,4,4.5,19 4 coordinates,1
,3,4,4.5,19 5 coordinates,1
,3,4,4.5,19 6 coordinates,1
,3,4,4.5,19 7 coordinates,1
,3,4,4.5,19 8 coordinates,1
,3,4,4.5,19 9 coordinates,1
,3,4,4.5,19 10 coordinates,1
,3,4,4.5,19 11 coordinates,1
,3,4,4.5,19 12 coordinates,1
,3,4,4.5,19 13 coordinates,1
,3,4,4.5,19 14 coordinates,1
,3,4,4.5,19 15 coordinates,1
,3,4,4.5,19 16 coordinates,1
,3,4,4.5,19 17 coordinates,1
,3,4,4.5,19 18 coordinates,1
,3,4,4.5,19 19 coordinates,0
,3,4,4.5,12 0 coordinates,1
,3,4,4.5,12 1 coordinates,1
,3,4,4.5,12 2 coordinates,1
,3,4,4.5,12 3 coordinates,1
,3,4,4.5,12 4 coordinates,1
,3,4,4.5,12 5 coordinates,1
,3,4,4.5,12 6 coordinates,1
,3,4,4.5,12 7 coordinates,1
,3,4,4.5,12 8 coordinates,1
,3,4,4.5,12 9 coordinates,1
,3,4,4.5,12 10 coordinates,1
,3,4,4.5,12 11 coordinates,1
,3,4,4.5,12 12 coordinates,1
,3,4,4.5,12 13 coordinates,1
,3,4,4.5,12 14 coordinates,1
,3,4,4.5,12 15 coordinates,1
,3,4,4.5,12 16 coordinates,1
,3,4,4.5,12 17 coordinates,1
,3,4,4.5,12 18 coordinates,1
,3,4,4.5,12 19 coordinates,0
,3,4,4.5,15 0 coordinates,1
,3,4,4.5,15 1 coordinates,1
,3,4,4.5,15 2 coordinates,1
,3,4,4.5,15 3 coordinates,1
,3,4,4.5,15 4 coordinates,1
,3,4,4.5,15 5 coordinates,1
,3,4,4.5,15 6 coordinates,1
,3,4,4.5,15 7 coordinates,1
,3,4,4.5,15 8 coordinates,1
,3,4,4.5,15 9 coordinates,1
,3,4,4.5,15 10 coordinates,1
,3,4,4.5,15 11 coordinates,1
,3,4,4.5,15 12 coordinates,1
,3,4,4.5,15 13 coordinates,1
,3,4,4.5,15 14 coordinates,1
,3,4,4.5,15 15 coordinates,1
,3,4,4.5,15 16 coordinates,1
,3,4,4.5,15 17 coordinates,1
,3,4,4.5,15 18 coordinates,1
,3,4,4.5,15 19 coordinates,0
,3,4,4.5,5 0 coordinates,1
,3,4,4.5,5 1 coordinates,1
,3,4,4.5,5 2 coordinates,1
,3,4,4.5,5 3 coordinates,1
,3,4,4.5,5 4 coordinates,1
,3,4,4.5,5 5 coordinates,1
,3,4,4.5,5 6 coordinates,1
,3,4,4.5,5 7 coordinates,1
,3,4,4.5,5 8 coordinates,1
,3,4,4.5,5 9 coordinates,1
,3,4,4.5,5 10 coordinates,1
,3,4,4.5,5 11 coordinates,1
,3,4,4.5,5 12 coordinates,1
,3,4,4.5,5 13 coordinates,1
,3,4,4.5,5 14 coordinates,1
,3,4,4.5,5 15 coordinates,1
,3,4,4.5,5 16 coordinates,1
,3,4,4.5,5 17 coordinates,1
,3,4,4.5,5 18 coordinates,1
,3,4,4.5,5 19 coordinates,1
,3,4,4.5,9 0 coordinates,1
,3,4,4.5,9 1 coordinates,1
,3,4,4.5,9 2 coordinates,1
,3,4,4.5,9 3 coordinates,1
,3,4,4.5,9 4 coordinates,1
,3,4,4.5,9 5 coordinates,1
,3,4,4.5,9 6 coordinates,1
,3,4,4.5,9 7 coordinates,1
,3,4,4.5,9 8 coordinates,1
,3,4,4.5,9 9 coordinates,1
,3,4,4.5,9 10 coordinates,1
,3,4,4.5,9 11 coordinates,1
,3,4,4.5,9 12 coordinates,1
,3,4,4.5,9 13 coordinates,1
,3,4,4.5,9 14 coordinates,1
,3,4,4.5,9 15 coordinates,1
,3,4,4.5,9 16 coordinates,1
,3,4,4.5,9 17 coordinates,1
,3,4,4.5,9 18 coordinates,1
,3,4,4.5,9 19 coordinates,0
,3,4,4.5,4 0 coordinates,1
,3,4,4.5,4 1 coordinates,1
,3,4,4.5,4 2 coordinates,1
,3,4,4.5,4 3 coordinates,1
,3,4,4.5,4 4 coordinates,1
,3,4,4.5,4 5 coordinates,1
,3,4,4.5,4 6 coordinates,1
,3,4,4.5,4 7 coordinates,1
,3,4,4.5,4 8 coordinates,1
,3,4,4.5,4 9 coordinates,1
,3,4,4.5,4 10 coordinates,1
,3,4,4.5,4 11 coordinates,1
,3,4,4.5,4 12 coordinates,1
,3,4,4.5,4 13 coordinates,1
,3,4,4.5,4 14 coordinates,1
,3,4,4.5,4 15 coordinates,1
,3,4,4.5,4 16 coordinates,1
,3,4,4.5,4 17 coordinates,1
,3,4,4.5,4 18 coordinates,1
,3,4,4.5,4 19 coordinates,1
,3,4,4.5,13 0 coordinates,1
,3,4,4.5,13 1 coordinates,1
,3,4,4.5,13 2 coordinates,1
,3,4,4.5,13 3 coordinates,1
,3,4,4.5,13 4 coordinates,1
,3,4,4.5,13 5 coordinates,1
,3,4,4.5,13 6 coordinates,1
,3,4,4.5,13 7 coordinates,1
,3,4,4.5,13 8 coordinates,1
,3,4,4.5,13 9 coordinates,1
,3,4,4.5,13 10 coordinates,1
,3,4,4.5,13 11 coordinates,1
,3,4,4.5,13 12 coordinates,1
,3,4,4.5,13 13 coordinates,1
,3,4,4.5,13 14 coordinates,1
,3,4,4.5,13 15 coordinates,1
,3,4,4.5,13 16 coordinates,1
,3,4,4.5,13 17 coordinates,1
,3,4,4.5,13 18 coordinates,1
,3,4,4.5,13 19 coordinates,1
,3,4,4.5,16 0 coordinates,1
,3,4,4.5,16 1 coordinates,1
,3,4,4.5,16 2 coordinates,1
,3,4,4.5,16 3 coordinates,1
,3,4,4.5,16 4 coordinates,1
,3,4,4.5,16 5 coordinates,1
,3,4,4.5,16 6 coordinates,1
,3,4,4.5,16 7 coordinates,1
,3,4,4.5,16 8 coordinates,1
,3,4,4.5,16 9 coordinates,1
,3,4,4.5,16 10 coordinates,1
,3,4,4.5,16 11 coordinates,1
,3,4,4.5,16 12 coordinates,1
,3,4,4.5,16 13 coordinates,1
,3,4,4.5,16 14 coordinates,1
,3,4,4.5,16 15 coordinates,1
,3,4,4.5,16 16 coordinates,1
,3,4,4.5,16 17 coordinates,1
,3,4,4.5,16 18 coordinates,1
,3,4,4.5,16 19 coordinates,1
,3,4,4.5,18 0 coordinates,1
,3,4,4.5,18 1 coordinates,1
,3,4,4.5,18 2 coordinates,1
,3,4,4.5,18 3 coordinates,1
,3,4,4.5,18 4 coordinates,1
,3,4,4.5,18 5 coordinates,1
,3,4,4.5,18 6 coordinates,1
,3,4,4.5,18 7 coordinates,1
,3,4,4.5,18 8 coordinates,1
,3,4,4.5,18 9 coordinates,1
,3,4,4.5,18 10 coordinates,1
,3,4,4.5,18 11 coordinates,1
,3,4,4.5,18 12 coordinates,1
,3,4,4.5,18 13 coordinates,1
,3,4,4.5,18 14 coordinates,1
,3,4,4.5,18 15 coordinates,1
,3,4,4.5,18 16 coordinates,1
,3,4,4.5,18 17 coordinates,1
,3,4,4.5,18 18 coordinates,1
,3,4,4.5,18 19 coordinates,0
,3,4,4.5,6 0 coordinates,1
,3,4,4.5,6 1 coordinates,1
,3,4,4.5,6 2 coordinates,1
,3,4,4.5,6 3 coordinates,1
,3,4,4.5,6 4 coordinates,1
,3,4,4.5,6 5 coordinates,1
,3,4,4.5,6 6 coordinates,1
,3,4,4.5,6 7 coordinates,1
,3,4,4.5,6 8 coordinates,1
,3,4,4.5,6 9 coordinates,1
,3,4,4.5,6 10 coordinates,1
,3,4,4.5,6 11 coordinates,1
,3,4,4.5,6 12 coordinates,1
,3,4,4.5,6 13 coordinates,1
,3,4,4.5,6 14 coordinates,1
,3,4,4.5,6 15 coordinates,1
,3,4,4.5,6 16 coordinates,1
,3,4,4.5,6 17 coordinates,1
,3,4,4.5,6 18 coordinates,1
,3,4,4.5,6 19 coordinates,1
,3,4,4.5,14 0 coordinates,1
,3,4,4.5,14 1 coordinates,1
,3,4,4.5,14 2 coordinates,1
,3,4,4.5,14 3 coordinates,1
,3,4,4.5,14 4 coordinates,1
,3,4,4.5,14 5 coordinates,1
,3,4,4.5,14 6 coordinates,1
,3,4,4.5,14 7 coordinates,1
,3,4,4.5,14 8 coordinates,1
,3,4,4.5,14 9 coordinates,1
,3,4,4.5,14 10 coordinates,1
,3,4,4.5,14 11 coordinates,1
,3,4,4.5,14 12 coordinates,1
,3,4,4.5,14 13 coordinates,1
,3,4,4.5,14 14 coordinates,1
,3,4,4.5,14 15 coordinates,1
,3,4,4.5,14 16 coordinates,1
,3,4,4.5,14 17 coordinates,1
,3,4,4.5,14 18 coordinates,1
,3,4,4.5,14 19 coordinates,0
,3,4,4.5,10 0 coordinates,1
,3,4,4.5,10 1 coordinates,1
,3,4,4.5,10 2 coordinates,1
,3,4,4.5,10 3 coordinates,1
,3,4,4.5,10 4 coordinates,1
,3,4,4.5,10 5 coordinates,1
,3,4,4.5,10 6 coordinates,1
,3,4,4.5,10 7 coordinates,1
,3,4,4.5,10 8 coordinates,1
